།	punc -
དགེ་འདུན་ལོག་འཚོ་	n.count -
དགེ་རྒྱས་	n.prop -
དགེ་རྒྱས་བྱེ་མ་	n.prop -
དགེ་ལེགས་ཡོན་ཏན་	n.count -
དགེ་སྐོང་ལྔ་པོ་	n.count -
དགེ་སྡིག་	n.count -
དགེ་སྦྱོང་	n.count -
དགེ་སྦྱོར་	n.count -
དགེ་སྲུང་	n.prop -
དགེ་སློང་	n.count -
དགེ་སློང་གསར་ཞུགས་	n.count -
དགེ་སློང་གུར་ཀུམ་	n.count -
དགེ་སློང་དགེ་འདུན་	n.count -
དགེ་སློང་དབང་	n.count -
དགེ་སློང་མ	n.count -
དགེ་སློང་མ་	n.count -
དགེ་སློང་ཚོགས་	n.count -
དགེ་སློང་འདོད་ཆགས་	n.count -
དགེ་སློང་ཡུམ་	n.count -
དགེ་སློང་སློབ་དཔོན་	n.count -
དགོངས	v.imp -
དགོངས་	v.invar -	v.past.v.pres -
དགོངས་ཀ་	n.prop -
དགོངས་གཞི་	n.count -
དགོངས་པ	n.v.invar -
དགོངས་པ་	n.v.invar -
དགོངས་པ་ངེས་འགྲེལ་	n.count -	n.prop -
དགོངས་པ་ངེས་འགྲེལ་གྱི་འགྲེལ་ཆེན་	n.prop -
དགོངས་པ་ཅན	n.count -
དགོངས་པ་ཅན་	n.count -
དགོངས་པ་རབ་གསལ་	n.prop -
དགོངས་པ་ལུང་སྟོན་པ	n.prop -
དགོངས་འགྲེལ་	n.count -	n.prop -
དགོངས་འགྲེལ་འགྲེལ་བཤད་	n.count -
དགོད་པ་	n.v.fut.n.v.pres -
དགོན་པ	n.count -
དགོན་པ་	n.count -
དགོན་པ་བ་	n.count -
དགོས	v.aux -	v.invar -
དགོས་	v.aux -	v.fut.v.pres -	v.invar -
དགོས་དོན་བསྡུས་དོན་ཚིག་དོན་	n.count -
དགོས་པ	n.v.aux -	n.v.invar -
དགོས་པ་	n.v.aux -	n.v.invar -
དགོས་འདོད་	n.count -
དགྱེས་	v.fut.v.pres -	v.invar -
དགྱེས་པ་	n.v.fut.n.v.pres -
དགྲ་	n.count -
དགྲ་ངན་	n.prop -
དགྲ་ནག་	n.prop -
དགྲ་ནག་འཇིགས་	n.prop -
དགྲ་བཅོམ	n.count -
དགྲ་བཅོམ་	n.count -	n.prop -
དགྲ་བཅོམ་པ	n.count -
དགྲ་བཅོམ་པ་	n.count -	n.prop -
དགྲ་བཅོམ་པའི་ལེའུ་	n.prop -
དགྲ་བཅོམ་ཟད་ཡེ་ཤེས	n.count -
དགྲ་ཚོགས་	n.count -
དགྲ་འཇོམས་	n.count -
དགྲ་ལན་	n.count -
དགྲ་སྡེ་	n.count -
དང་	case.ass -	cv.ass -	v.invar -
དང་པ	n.count -
དང་པོ	num.ord -
དང་པོ་	num.ord -
དང་བ	n.v.invar -
དང་བ་	n.count -
དང་བའི་འོད་	n.prop -
དངར	v.invar -
དངུལ་	n.mass -
དངོས་	n.count -
དངོས་གཞི་	n.count -
དངོས་གྲུབ་	n.count -
དངོས་ཐོད་པ	n.count -
དངོས་པོ	n.count -
དངོས་པོ་	n.count -
དངོས་མེད་	n.count -
དངོས་མེད་དངོས་པོ་སྒྲོ་འདོགས་སྐུར་འདེབས་	n.count -
དངོས་མེད་རྣམ་དབྱེ	n.count -
དངོས་ཤུགས་	n.count -
དངོས་སློབ་	n.count -
དད	v.invar -
དད་	n.count -	v.invar -	v.past -	v.past.v.pres -
དད་པ	n.v.invar -	n.v.past -
དད་པ་	n.v.fut.n.v.pres -	n.v.invar -
དད་པ་ཅན་	adj -
དཔག་	n.count -
དཔག་པ་	n.v.fut -
དཔག་བསམ་འཁྲི་ཤིང་	n.prop -
དཔག་མེད་	adj -
དཔག་ཚད་	n.count -
དཔགས་	v.past -
དཔང་	n.count -
དཔང་པོ་	n.count -
དཔང་བློ་གྲོས་བརྟན་པ	n.prop -
དཔའ་བར་འགྲོ་བའི་ཏིང་ངེ་འཛིན་གྱི་མདོ་	n.prop -
དཔའ་བར་འགྲོ་བའི་མདོ་	n.prop -
དཔའ་བོ་	n.count -	n.prop -
དཔའ་བོའི་སྡེ་	n.prop -
དཔལ་	n.count -	n.prop -
དཔལ་གསང་བ་འདུས་པ་	n.prop -
དཔལ་གྱི་ཡོན་ཏན	n.prop -
དཔལ་གྱི་རི	n.prop -
དཔལ་གྱི་རྡོ་རྗེ	n.prop -
དཔལ་གྱི་རྡོ་རྗེ་	n.prop -
དཔལ་གྱི་ལྡེ་རིག་པ་མགོན་	n.prop -
དཔལ་ཆུ་བོ་རི་	n.prop -
དཔལ་དགན་པོ་	n.count -
དཔལ་དབྱངས་	n.prop -
དཔལ་བཟང་	n.prop -
དཔལ་བེའུ་	n.count -
དཔལ་བྱིན་གྱིས་ཞུས་པ	n.prop -
དཔལ་མགོན་པོ	n.count -
དཔལ་མཆོག་	n.prop -
དཔལ་འཁོར་བཙན་	n.prop -
དཔལ་འབྱོར་	n.prop -
དཔལ་འབྲས་སྤུངས་	n.prop -
དཔལ་ཡོན་ཅན	n.count -
དཔལ་ཡོན་ཅན་	n.prop -
དཔལ་ལྡན་	adj -	n.prop -
དཔལ་ལྡན་ཆོས་སྐྱོང་	n.prop -
དཔལ་ལྡེ	n.prop -
དཔལ་སྦས	n.prop -
དཔལ་སྦས་	n.prop -
དཔུང་	n.count -
དཔུང་གཉེན་	n.count -
དཔུང་པ་གཡས་	n.count -
དཔུང་བཅས་གཡོ་སྒྱུ་	n.count -
དཔུང་བུ་ཆུང་	n.count -
དཔུང་ཚོགས་	n.count -
དཔུང་ཚོགས་ཡན་ལག་	n.count -
དཔུང་ཡན་ལག་	n.count -
དཔུང་རྒྱན་	n.prop -
དཔུང་རྒྱན་ཅན་	n.prop -
དཔེ	n.count -
དཔེ་	n.count -
དཔེ་ཅན་	n.prop -
དཔེ་མཁྱུད་	n.count -
དཔེ་མེ་པ	n.prop -
དཔོན་	n.count -
དཔོན་པོ་	n.count -
དཔྱད་	v.past -
དཔྱད་པ	n.v.fut.n.v.past -	n.v.past -
དཔྱར་བྱེད་	n.prop -
དཔྱལ་ཀུན་དགའ་རྡོ་རྗེ	n.prop -
དཔྱལ་ཆོས་ཀྱི་བཟང་པོ	n.prop -
དཔྱལ་ཆོས་བཟང་	n.prop -
དཔྱལ་སེ་རྩ་བ་བསོད་ནམས་རྒྱལ་མཚན་	n.prop -
དཔྱིད་	n.count -
དཔྱིད་ཐསི་ཉ	n.count -
དཔྱིད་ཟླ་ཐ་ཆུང་ས་ག	n.count -
དཔྱིད་ཟླ་ཐ་ཆུང་སྐར་མ་ས་ག་	n.count -
དཔྱོད་	v.pres -
དཔྱོད་པ	n.v.pres -
དཔྱོད་པ་	n.v.pres -
དབང་	n.count -	v.fut.v.pres -
དབང་ཅན་	n.count -
དབང་པོ	n.count -	n.prop -
དབང་པོ་	n.count -	n.prop -
དབང་པོ་དབང་ཆེན	n.count -
དབང་པོ་དུལ་	n.prop -
དབང་པོ་དུལ་བ་	n.count -
དབང་པོ་ཚྀམ་བྱེད་སྦྲང་རྩི	n.count -
དབང་པོ་ཞི་བ་	n.prop -
དབང་པོ་རྒྱལ་མཚན་	n.prop -
དབང་པོའི་ཏོག་	n.prop -
དབང་ཕྱུག་	n.count -
དབང་ཕྱུག་ཆེན་པོ	n.prop -
དབང་ཕྱུག་དཔག་བསམ་	n.count -
དབང་ཕྱུག་ཚུལ་ཁྲིམས	n.prop -
དབང་ཕྱུག་སྡེ	n.prop -
དབང་ཕྱུག་སྡེ་	n.prop -
དབང་བ	n.v.invar -
དབང་བ་	n.v.invar -
དབང་བཀའ་	n.count -
དབང་བསྐུར་མཐ	n.count -
དབང་བསྒྱུར་	n.count -
དབང་བྱས་རྣམ་	n.count -
དབང་སྒྱུར་དབང་ཕྱུག་རྒྱལ་པོ	n.prop -
དབང་སྡེ	n.prop -
དབན་	dunno -
དབབ་	v.fut -
དབབ་པ	n.v.fut -
དབབ་པ་	n.v.fut -
དབའ་མཉྫུ་ཤྲི	n.prop -
དབའ་རྒྱལ་ཏོ་རེ་	n.prop -
དབུ	n.count -
དབུ་	n.count -
དབུ་ཐོད་གདན་	n.count -
དབུ་མ	adj -	n.count -	n.prop -
དབུ་མ་	n.prop -
དབུ་མ་ཐལ་འགྱུར་	n.prop -
དབུ་མ་པ་	n.count -
དབུ་མ་བཞིན་བརྒྱ་པ་	n.prop -
དབུ་མ་འཇུག་པ་	n.prop -
དབུ་མ་རིག་པའི་ཚོགས་དྲུག་	n.prop -
དབུ་མ་རིན་ཆེན་ཕྲེང་བ	n.prop -
དབུ་མ་རྒྱན་	n.prop -
དབུ་མ་ལ་འཇུག་པ	n.prop -
དབུ་མ་ལག་པའི་ཚད	n.prop -
དབུ་ཚལ་	n.prop -
དབུ་ཚལ་གསེར་	n.prop -
དབུ་ཡོན་པོ	n.count -
དབུ་རྒྱན་	n.count -
དབུ་རྩེ་	n.prop -
དབུགས་	n.count -
དབུང་	n.rel -
དབུལ་པོ	adj -
དབུལ་བ	n.v.fut.n.v.pres -
དབུལ་བ་	n.v.fut.n.v.pres -
དབུས་	n.count -	n.prop -	n.rel -
དབུས་གཙང་	n.prop -
དབུས་དང་མཐའ་རྣམ་འབྱེད་	n.prop -
དབུས་པ་	n.count -
དབུས་མཐ	n.prop -
དབུས་མཐའ་རྣམ་འབྱེད་	n.prop -
དབེན་པ	n.v.past.n.v.pres -
དབེན་པ་	n.v.past.n.v.pres -
དབོན་པོ	n.count -
དབོན་པོ་	n.count -
དབོན་པོ་རྭ་ཆོས་རབ་	n.prop -
དབོན་ཞང་དུམས་	n.count -
དབྱངས་	n.count -
དབྱངས་ཡིག་	n.count -
དབྱངས་སྒྲོག་	n.prop -
དབྱར་	adv.temp -
དབྱར་གནས་	n.count -
དབྱར་གནས་པ	n.count -
དབྱར་བྱེད་	n.prop -
དབྱར་ཟླ་	n.count -
དབྱི་བ	n.v.fut -
དབྱི་བ་	n.v.fut -
དབྱིག་	n.count -
དབྱིག་གཉེན་	n.prop -
དབྱིག་གཉེན་ཅན་	adj -
དབྱིག་གི་སྙིང་པོ་	n.prop -
དབྱིག་བཤེས་	n.prop -
དབྱིག་འཛིན་	n.count -
དབྱིག་ལྡན་	n.prop -
དབྱིངས་	n.count -
དབྱིངས་ཡེ་ཤེས་	n.count -
དབྱིངས་རྣམ་པ	n.count -
དབྱུག་པ་	n.v.fut.n.v.pres -
དབྱུང་	v.fut -
དབྱུང་བ	n.v.fut -	n.v.fut.n.v.past -
དབྱུང་བ་	n.v.fut.n.v.past -
དབྱེ	v.fut.v.pres -
དབྱེ་	v.fut -
དབྱེ་བ	n.v.fut -
དབྱེ་བ་	n.v.fut -
དབྱེ་སྒོ་	n.count -
དབྱེན་	n.count -
དབྲལ་	v.fut -
དབྲོག་	v.fut.v.pres -
དམ	cv.ques -
དམ་	cv.ques -	n.count -
དམ་ཆོས་	n.count -
དམ་ཆོས་དཀོན་མཆོག་	n.count -
དམ་ཆོས་པད་དཀར་	n.prop -
དམ་ཆོས་བདུད་རྩི་	n.count -
དམ་ཆོས་མཛོད་	n.count -
དམ་ཆོས་རྣམ་	n.count -
དམ་ཆོས་སྟོན་	n.count -
དམ་པ	n.v.invar -
དམ་པ་	n.v.invar -
དམ་པ་ཏོག་དཀར་	n.prop -
དམ་པ་ཏོག་དཀར་གྱུར	n.prop -
དམ་པ་ཏོག་དཀར་པོ་	n.prop -
དམ་པ་རྒྱ་གར་	n.prop -
དམ་པའི་ཆོས་པངྨ་དཀར་པོ་	n.prop -
དམ་པའི་ཆོས་པད་མ་དཀར་པོ་	n.prop -
དམ་བཅའ་	n.count -
དམ་བཅས་	n.count -
དམ་བཅས་པ་	n.count -
དམག་	n.count -
དམངས་རིགས་	n.count -	n.prop -
དམན་	v.invar -
དམན་པ	n.v.past.n.v.pres -
དམན་པ་	n.v.past.n.v.pres -
དམའ་བ	n.v.fut.n.v.pres -	n.v.invar -
དམའ་བ་	n.v.invar -
དམར	v.invar -
དམར་པོ	adj -
དམར་པོ་	n.prop -
དམར་པོ་རི་	n.prop -
དམར་བུ་ཅན་	n.prop -
དམས་	v.invar -
དམིགས་	v.fut.v.pres -	v.invar -
དམིགས་པ	n.v.fut.n.v.pres -	n.v.invar -
དམིགས་པ་	n.v.fut.n.v.pres -	n.v.invar -
དམིགས་པ་བརྟག་པ་	n.prop -
དམིགས་བསལ་	n.count -
དམིགས་ཡུལ	n.count -
དམིགས་ཡུལ་ཀུན་རྫོབ་	n.count -
དམིགས་ཡུལ་དོན་དམ་	n.count -
དམིགས་ཡུལ་བྱང་ཆུབ་	n.count -
དམུ་ཁྲི་བཙན་པོ	n.prop -
དམུ་ཐག་	n.count -
དམུ་སྐས་	n.count -
དམུའི་གནས་མོ་ཆེ་	n.prop -
དམུལ་	v.invar -
དམུས་ལོང་	n.count -
དམྱལ་བ	n.count -	n.v.pres -
དམྱལ་བ་	n.count -
དར་	n.mass -	v.fut.v.pres -	v.invar -
དར་དིར་སྒྲོག་ནམས་དར་དིར་སྒྲོག་ནམས་དར་དིར་སྒྲོག་ནམས་དར་དིར་སྒྲོག་ནམས་དར་དིར་སྒྲོག་ནམས་	n.count -
དར་པན་ཨཱ་ཙརྱ་	n.prop -
དར་བ	n.v.fut.n.v.pres -
དར་བ་	n.v.fut.n.v.pres -
དར་མ	n.prop -
དར་མཛད་	n.count -
དར་འཕུར་མཁར་ལྷག	n.prop -
དར་ལེ་བརྒན་	n.count -
དལ་བ་	n.v.past -
དལ་བུ	n.count -
དལ་འབབ་	n.prop -
དཱ་ན་ཤཱི་ལ	n.prop -
དཱ་ན་ཤཱི་ལ་	n.prop -
དཱ་ན་ཤཱིལ་	n.prop -
དཱ་ན་ཤི་ལ་	n.prop -
དཱ་ན་ཤྲཱི་	n.prop -
དཱ་རི་ཀ་	n.prop -
དཱི་པཾ་ཀ་ར་ཤྲཱི་ཛྙཱ་ན་	n.prop -
དཱི་པཾ་ཀ་ར་ཤྲཱི་ཛྙཱ་ན་མར་མེ་མཛད་ཡེ་ཤེས་	n.prop -
དི་རིང་	n.count -
དིང་ཁྲི	n.prop -
དིང་སང་	adv.temp -
དུ	case.term -	cv.term -
དུ་	case.term -	cv.term -
དུ་པྲ་ས་ཧ	n.prop -
དུ་པྲ་ས་ཧ་	n.prop -
དུ་བ་	n.count -
དུ་མ	d.plural -
དུ་མ་	adj -
དུ་ལ་ལྷ	n.prop -
དུག་	n.count -
དུང་	n.count -
དུང་ཕྱུར	num.card -
དུང་ཕྱུར་	num.card -
དུད་པ་	n.count -
དུབ་པ	n.v.invar -
དུམ་བུ	n.count -
དུར་	v.fut.v.pres -
དུར་ཁྲོད་	n.count -
དུལ་	v.fut.v.pres -
དུལ་བ	n.v.fut.n.v.pres -
དུལ་བ་	n.v.fut.n.v.pres -
དུལ་བ་ལྷ	n.prop -
དུལ་ལྷ	n.prop -
དུལ་ལྷ་	n.prop -
དུས	n.count -	n.rel -
དུས་	adv.temp -	n.count -	n.rel -
དུས་ཀྱི་འཁོར་ལོ	n.prop -
དུས་ཀྱི་འཁོར་ལོ་	n.prop -
དུས་ཀྱི་འཁོར་ལོའི་རྒྱུད་ཕྱི་མ་	n.prop -
དུས་བཟང་	n.count -
དུས་བཟངས་	n.count -
དུས་མཐའ་འཇིག་རྟེན་	n.count -
དུས་མི་གཅིག་པ	n.count -
དུས་ཚིགས་	n.count -
དུས་འཁོར	n.prop -
དུས་འཁོར་	n.prop -
དུས་འཁོར་གྱི་བཤད་སྦྱར་སྙིང་པོ་སྣང་བ་	n.prop -
དུས་ལྡན་ཆེན་པོ	n.prop -
དུས་སྟོན་	n.count -
དེ	adv.proclausal -	cv.sem -	d.dem -
དེ་	adv.proclausal -	cv.sem -	d.dem -
དེ་ཁོ་ན་ཉིད་	n.count -
དེ་ཁོ་ན་ཉིད་མངོན་སུམ་	n.count -
དེ་ཉིད་	n.count -
དེ་ཉིད་ཤེས་རབ་	n.count -
དེ་བ	adv.proclausal -
དེ་བ་པཱ་	n.prop -
དེ་བཞིན་གཤགས་པ	n.count -
དེ་བཞིན་གཤགས་པ་	n.count -
དེ་བཞིན་གཤེགས་པ	n.count -
དེ་བཞིན་གཤེགས་པ་	n.count -
དེ་བཞིན་གཤེགས་པ་ཉི་མ་	n.count -
དེ་བཞིན་གཤེགས་པ་སྟོབས་	n.count -
དེ་བཞིན་གཤེགས་པའི་གསང་བ་བསྟན་པ་	n.prop -
དེ་བཞིན་གཤེགསཔའི་གཙུག་ཏོར་ཆེན་པོ་	n.prop -
དེ་བཞིན་ཉིད་	n.count -
དེ་རིང་	adv.temp -
དེ་ཤོ་ལེགས	n.prop -
དེང་སང་	adv.temp -
དེད་དཔོན་	n.prop -
དེད་འདྲེན	n.count -
དེད་འདྲེན་	n.count -
དེམ་	dunno -
དེས་པ	n.prop -	n.v.invar -
དེས་པ་	n.prop -	n.v.invar -
དོ	cv.fin -
དོ་	cv.fin -
དོ་ཀེར་ཅན་	n.count -
དོ་ནུབ་	adv.temp -
དོ་ཕྲུག་	n.count -
དོ་ཚོ	n.prop -
དོ་ཚོ་	n.prop -
དོ་ཟླ	n.count -
དོ་ཧ་མཛོད་	n.prop -
དོ་ཧ་སྐོར་གསུམ་	n.prop -
དོགས་	v.invar -	v.past.v.pres -
དོགས་པ	n.v.invar -
དོགས་པ་	n.v.invar -
དོགས་སྤང་	n.count -
དོན	n.count -
དོན་	n.count -	v.invar -
དོན་གཉེར་	n.count -
དོན་གཉེར་བློ་ལྡན་པ	n.count -
དོན་གསལ་འགྲེལ་པ	n.prop -
དོན་གསལ་འགྲེལ་པ་	n.prop -
དོན་གྲུབ་	n.prop -
དོན་ཆེན་	adj -
དོན་ཐམས་ཅད་གྲུབ་པ	n.prop -
དོན་ཐམས་ཅད་དུ་གྲུབ་པ་	n.prop -
དོན་དམ་	n.count -
དོན་དམ་ཐུགས་	n.count -
དོན་དམ་རྣམ་པ	n.count -
དོན་དམ་སེམས་སྐྱེད་	n.count -
དོན་དམ་སྟོང་པ་ཉིད་	n.count -
དོན་ཕན་	n.count -
དོན་བཅས་	n.count -
དོན་བསྡུས་	n.count -
